table,bucket,bucket_slug,bucket_count,model,display,N,SDPE_pct,SDPE_lo,SDPE_hi,MAPE_pct,MedAPE_pct,MSPE_pct,RMSPE_pct,R2,R2_alpha,time_ms
2d_by_size,"$[101,500]$",101_500,500,LGBM_V4,GART 2.0 (32-feature variant),500,3.908014491584448,3.3925153953673575,4.374906605610596,2.262001312011124,1.0907103825062094,0.33177649037937074,3.918176585029015,0.9975227918533781,0.6576911736173323,74.85740001720835
2d_by_size,"$[101,500]$",101_500,500,Interp_V3,Interpretable (same features),500,4.0429366972271135,3.4215433541064115,4.5714747563660065,2.281095798300686,1.1778214093180077,0.04993813011112985,4.039200450627464,0.9983615093499251,---,375.34640000012587
2d_by_size,"$[501,1000]$",501_1000,610,GART_2.0,GART 2.0,610,2.754773696122835,2.460076240701492,3.0410230201123443,1.6364645178917443,0.7915797234387906,0.4526271375223566,2.7894818197307294,0.9981409556945726,0.6498588006179187,276.7118999909144
2d_by_size,"$[501,1000]$",501_1000,610,GART,GART 1.0,610,6.272630054239675,5.6730734349668355,6.863454129759286,10.95974550496943,9.842449136341054,10.955081516669837,12.621220122429781,0.9836977533901682,-5.600433621699194,107.94765000173355
2d_by_size,"$[501,1000]$",501_1000,610,MST_Ratio,Fixed MST scaling,610,4.56059689280085,4.0892007655768525,4.9631904822123865,5.802992770147975,5.103350597913289,-4.784449667812173,6.607261599859628,0.9938894725132931,-1.028502628220283,45.489800002542246
2d_by_size,"$[501,1000]$",501_1000,610,Hilbert,Custom Hilbert sort,610,11.071844999426867,9.956672461878048,12.17257444062978,38.079423629452954,38.05045193400226,38.079423629452954,39.65384338741958,0.727873524082712,---,50.9080500050913
2d_by_size,"$[501,1000]$",501_1000,610,Linear_V3,Linear (28-feature block),610,3.7367794866157276,3.2077804184437344,4.262986107712297,4.235765523697159,3.461213142198592,4.081710545879575,5.531816238272562,0.9934782482108568,-0.3998942341071339,125.9304500126745
2d_by_size,"$[501,1000]$",501_1000,610,NN_V3,Neural net (30-feature block),610,2.745934427496836,2.466335106153276,3.004511813422953,1.5741127050479462,0.6529548791156388,0.22236695391143257,2.7526790642981522,0.9982510368499536,0.6678314775818344,192.0454000210156
2d_by_size,"$[501,1000]$",501_1000,610,BHH,BHH,610,33.597654839096144,28.595153104370503,38.504713172758606,14.67101941813958,4.983267189385925,8.484102250974496,34.62559610947957,0.9311400151091287,---,11.658299976261299
2d_by_size,"$[501,1000]$",501_1000,610,Cavdar,Cavdar--Sokol,610,41.879763658360396,35.0417523629479,47.918206511057114,16.26780396576867,3.3044354796035824,10.464403238863325,43.134012906091904,0.9220798040494393,---,37.47559999465005
2d_by_size,"$[501,1000]$",501_1000,610,Calibrated_MST_d,Calibrated MST ratio $\hat\rho(d)$,610,5.349839390884103,4.8198348842633205,5.835499197872904,12.061075639779581,11.658407534301277,11.693252827484717,12.857139023973668,0.9494986869563218,-5.35893316288543,62.4636500142514
2d_by_size,"$[501,1000]$",501_1000,610,Calibrated_MST_dn,"Calibrated MST ratio $\hat\rho(d,n)$",610,4.77799525682002,4.327226465326795,5.209627042989303,2.625418756265517,1.0259325237723724,-0.24563482450112897,4.780392260031514,0.9943081494416582,-0.009437627331575271,57.6051500102039
2d_by_size,"$[501,1000]$",501_1000,610,MST_Only,$L_{\mathrm{MST}}$ ($\alpha=1$),610,4.242415714233347,3.817125600891695,4.6364513617823055,11.427395039825274,11.455027312229642,-11.427395039825274,12.18827073137255,0.9759416682316562,-5.551984350200376,61.7122999974526
2d_by_size,"$[501,1000]$",501_1000,610,Asymptotic_MST,Asymptotic MST ratio,610,4.7738065942502566,4.308607032421616,5.2096808277758955,2.6392947960892856,1.0385965111152586,-0.33308517828387885,4.781507685117923,0.9943909292808899,-0.013182614227851053,54.696200008038346
2d_by_size,"$[501,1000]$",501_1000,610,BHH_region,BHH (sampling region),610,71.83644758889272,62.65243627839628,79.96193830316591,36.73787342704509,12.77144313987796,31.790426270617697,78.50252613289513,0.7901598072817395,---,2.62199999997385
2d_by_size,"$[501,1000]$",501_1000,610,LGBM_V4,GART 2.0 (32-feature variant),610,2.7592271643683137,2.472188378168156,3.0182344332915827,1.647275534455273,0.7807295598514916,0.6327217582418753,2.8286375680949463,0.9976748476265144,0.6619407898117714,451.2918500113301
2d_by_size,"$[501,1000]$",501_1000,610,Interp_V3,Interpretable (same features),610,2.546435006372991,2.280151307804745,2.820670379327315,1.4918477432271822,0.7436515569949704,0.35167278063306145,2.5685355623592465,0.9986090463156396,---,413.81989999899815
2d_by_size,\textbf{Total},total,2580,GART_2.0,GART 2.0,2580,4.683987153241219,4.423705891908221,4.923058086306723,2.8891673265918123,1.4892998175487941,-0.09514114239019135,4.6840456568222795,0.9982419551811427,0.8670831990700896,112.5369500077795
2d_by_size,\textbf{Total},total,2580,GART,GART 1.0,2580,7.903783935991669,7.59994771637984,8.163536582594785,7.302455776716058,6.265053767755081,5.131108485258327,9.42198820278174,0.9880818541262488,0.637124310276155,50.05255001015025
2d_by_size,\textbf{Total},total,2580,MST_Ratio,Fixed MST scaling,2580,11.03596846613928,10.676837730297233,11.384097827678984,12.485631298715074,8.208987634843146,-11.800187233819084,16.155179117072784,0.9923089209036804,-0.7727977957546162,18.6401000100886
2d_by_size,\textbf{Total},total,2580,Hilbert,Custom Hilbert sort,2580,14.186525327358433,13.747576165140165,14.596781950675881,30.94616506855034,34.97229701181943,30.94616493020004,34.04180691396455,0.8010074974786213,---,0.7258500118040501
2d_by_size,\textbf{Total},total,2580,Linear_V3,Linear (28-feature block),2580,7.714546297460092,7.3086880752965095,8.146590100717898,5.1963748547466295,3.5139715171489225,0.37871332708618427,7.722342962525207,0.9949042393069627,0.6290846396088273,68.30235000234089
2d_by_size,\textbf{Total},total,2580,NN_V3,Neural net (30-feature block),2580,4.608591770260034,4.404189778531981,4.820536741076228,2.981758611451658,1.630601124370548,-0.09484694440251838,4.608674628507774,0.9983424840878969,0.8759698986774315,143.6957499827258
2d_by_size,\textbf{Total},total,2580,BHH,BHH,2580,31.998397751732405,29.996960265367722,33.972260847266945,23.7967827636281,15.533846570935975,-13.71091210391854,34.80646074968476,0.942849588513623,---,6.52770002488975
2d_by_size,\textbf{Total},total,2580,Cavdar,Cavdar--Sokol,2580,34.61315472930805,31.958721142054863,37.116742023234465,18.235581796337677,6.630406845115656,-0.9648524585735584,34.619893878789014,0.9429499159977557,---,6.1198000039439
2d_by_size,\textbf{Total},total,2580,Calibrated_MST_d,Calibrated MST ratio $\hat\rho(d)$,2580,12.945818322576512,12.50859722271123,13.362348744642368,11.101624211927335,10.121530645604668,3.46339387065011,13.398669715591145,0.9651040121886267,-0.009719591244863324,25.86314998916345
2d_by_size,\textbf{Total},total,2580,Calibrated_MST_dn,"Calibrated MST ratio $\hat\rho(d,n)$",2580,9.382227953647215,8.960452341554898,9.77522900600758,5.762351506395059,2.3110784687721644,-0.7473965903932026,9.410137318595698,0.9945432104409707,0.46225512819684944,25.0353000010363
2d_by_size,\textbf{Total},total,2580,MST_Only,$L_{\mathrm{MST}}$ ($\alpha=1$),2580,10.266017177803981,9.914006802127606,10.61222393008322,17.953662543087518,14.613011753342455,-17.953662543087518,20.68052847823513,0.977367685125109,-1.6211333266848822,24.8518500011414
2d_by_size,\textbf{Total},total,2580,Asymptotic_MST,Asymptotic MST ratio,2580,11.551904339705509,11.150482333802456,11.91151302990094,9.200506217668435,5.337217665510282,-7.676811239449609,13.868244345720509,0.9939901967369007,-0.3781940656596625,22.61249994626265
2d_by_size,\textbf{Total},total,2580,BHH_region,BHH (sampling region),2580,52.36059308330554,48.42031716444726,56.30541858862119,28.140721960921045,13.591418624454366,18.007915804297934,55.36112437172259,0.8494800704037535,---,0.08475000504404306
2d_by_size,\textbf{Total},total,2580,LGBM_V4,GART 2.0 (32-feature variant),2580,4.244033781612347,4.0471533962781745,4.450913122785605,2.714489239006057,1.4473431481116545,0.1082174771110771,4.24459096205699,0.9981210264978359,0.8962200787692993,36.730800013174246
2d_by_size,\textbf{Total},total,2580,Interp_V3,Interpretable (same features),2580,4.963872719207305,4.727153769054624,5.232708475278168,3.0835584440846167,1.690054114787822,-0.30493500951416613,4.972269837043596,0.9987192394442349,---,331.29619999999704
